time,gFx,gFy,gFz,TgF
11.875875,0.2069,0.7202,0.1447,0.76
11.906084,0.2066,0.7166,0.1496,0.76
11.907136,0.2030,0.7158,0.1466,0.76
11.937370,0.2025,0.7210,0.1244,0.76
11.956986,0.2140,0.7151,0.1527,0.76
11.976415,0.2206,0.7205,0.1593,0.77
12.006582,0.2103,0.7114,0.1270,0.75
12.021166,0.2035,0.7156,0.1554,0.76
12.037641,0.2150,0.7168,0.1426,0.76
12.055493,0.2103,0.7212,0.1253,0.76
12.076242,0.2074,0.7205,0.1283,0.76
12.104629,0.2066,0.7179,0.1617,0.76
12.122355,0.2052,0.7224,0.1393,0.76
12.142050,0.2096,0.7263,0.1246,0.77
12.155134,0.2108,0.7205,0.1241,0.76
12.176487,0.2091,0.7137,0.1491,0.76
12.211754,0.2105,0.7154,0.1393,0.76
12.222201,0.2079,0.7214,0.1388,0.76
12.239365,0.2054,0.7266,0.1388,0.77
12.255625,0.2135,0.7202,0.1429,0.76
12.276832,0.2130,0.7097,0.1405,0.75
12.308183,0.2101,0.7065,0.1356,0.75
12.321917,0.1994,0.7130,0.1437,0.75
12.355450,0.1955,0.7137,0.1321,0.75
12.370545,0.2011,0.7198,0.1324,0.76
12.387957,0.1980,0.7205,0.1456,0.76
12.404483,0.1978,0.7293,0.1608,0.77
12.421399,0.2049,0.7263,0.1370,0.77
12.456474,0.1918,0.7235,0.1070,0.76
12.471753,0.2049,0.7190,0.1635,0.77
12.488489,0.2147,0.7117,0.1424,0.76
12.504406,0.2110,0.7224,0.1612,0.77
12.521368,0.2061,0.7217,0.1488,0.77
12.556279,0.1941,0.7149,0.1475,0.76
12.580641,0.2145,0.7065,0.1410,0.75
12.589583,0.2138,0.7121,0.1319,0.76
12.606263,0.2105,0.7210,0.1481,0.77
12.638822,0.2123,0.7142,0.1361,0.76
12.656421,0.2115,0.7149,0.1221,0.76
12.679631,0.1973,0.7161,0.1435,0.76
12.690371,0.1953,0.7186,0.1466,0.76
12.705783,0.2042,0.7235,0.1410,0.76
12.739441,0.2040,0.7146,0.1363,0.76
12.756332,0.2009,0.7125,0.1422,0.75
12.782135,0.2028,0.7181,0.1383,0.76
12.790015,0.1999,0.7195,0.1310,0.76
12.822137,0.2157,0.7100,0.1300,0.75
12.839761,0.2142,0.7186,0.1373,0.76
12.856853,0.2018,0.7193,0.1422,0.76
12.883617,0.2040,0.7281,0.1552,0.77
12.905204,0.2040,0.7137,0.1395,0.76
12.923110,0.2072,0.7134,0.1310,0.75
12.940887,0.2042,0.7095,0.1368,0.75
12.956596,0.1990,0.7102,0.1386,0.75
12.982693,0.1955,0.7095,0.1281,0.75
13.006478,0.1962,0.7222,0.1463,0.76
13.023127,0.1918,0.7315,0.1766,0.78
13.040336,0.2018,0.7261,0.1437,0.77
13.056366,0.2066,0.7322,0.1326,0.77
13.085979,0.2191,0.7163,0.1410,0.76
13.107363,0.2072,0.7230,0.1419,0.77
13.124861,0.2033,0.7281,0.1447,0.77
13.141991,0.2047,0.7176,0.1419,0.76
13.157691,0.2052,0.7163,0.1419,0.76
13.182109,0.1933,0.7130,0.1356,0.75
13.207124,0.2084,0.7093,0.1351,0.75
13.224466,0.2189,0.7134,0.1241,0.76
13.240842,0.2084,0.7170,0.1620,0.76
13.258342,0.2074,0.7188,0.1571,0.76
13.288216,0.2091,0.7179,0.1354,0.76
13.306313,0.2145,0.7161,0.1256,0.76
13.325270,0.2121,0.7291,0.1566,0.78
13.342225,0.2175,0.7146,0.1505,0.76
13.391653,0.2098,0.7163,0.1244,0.76
13.392467,0.2098,0.7163,0.1244,0.76
13.417550,0.2133,0.7109,0.1334,0.75
13.425532,0.2159,0.7121,0.1312,0.76
13.442943,0.1978,0.7232,0.1686,0.77
13.477684,0.1994,0.7249,0.1429,0.77
13.494455,0.2189,0.7158,0.1424,0.76
13.509452,0.2138,0.7144,0.1466,0.76
13.525602,0.2098,0.7168,0.1471,0.76
13.558747,0.2164,0.7168,0.1370,0.76
13.580226,0.2074,0.7097,0.1058,0.75
13.596411,0.1918,0.7144,0.1679,0.76
